method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.2039765811815174,0.06390404500480754,0.007589273090681914,0.00703853151268199,0.3983143661119376,-0.026882779987604462,0.8255675956603135,0.10054875534136966,0.00017006669865826662,-0.07569186372531997,0.9980834035134227,-0.060979572369068154,0.9856392464474302,-0.2967197260739601,0.999999999999997,-0.02122092753556139,0.7978501903335753,0.17150422219271433,5.21112247797717e-08,-0.04501914620789335,0.9200526927863084,0.3148311874191496,4.440892098500626e-16,0.2620987316689082,2.3869795029440866e-14,15.194185733795166
LOCO-W,0.3,0.2118949928060272,-0.0009991643332533603,0.5132884144326189,0.03277358797566444,0.13697937691239348,-0.02563788637910947,0.8357495271386038,-0.1429411078388877,0.9999847527723263,-0.015371795053018441,0.7118807422492411,-0.07631102255882771,0.994723513305411,0.03445128238800908,0.15366706582963152,-0.039773492482147635,0.9222040704293021,-0.09900665773483118,0.9970875882550901,0.013570960079587838,0.3219839015021311,0.2337201040461214,5.551115123125783e-15,0.06292676293377303,0.02588071347113141,14.316997528076172
LOCO-W,0.6,0.22081907551004432,-0.13581326831619758,0.9998841274844241,-0.06552374819598462,0.9879778698631339,-0.08357729131953168,0.9983274688177782,-0.014226594894017938,0.6972923404754121,-0.06083972742378628,0.9920101839716192,0.06719132392289384,0.005446875771604076,0.13758398438569952,2.4607399549014808e-05,-0.019774341151256883,0.761613832264153,-0.03413823961999436,0.8611602984287662,-0.001490126035632147,0.5219854351959488,0.09160197099875154,0.00010154882835833323,-0.10442785899774776,0.9996949589998008,16.055857181549072
LOCO-W,0.9,0.29408393842986524,-0.13196235217453617,0.9999856295523003,-0.011825622887926707,0.6770634539195745,-0.1269914157912904,0.9999285201097126,-0.011345821873538482,0.6617552350041596,-0.10237875025676374,0.9998010138917512,-0.044276319437210526,0.9365871202339187,-0.044011483735671784,0.931487568733237,0.6378666071646663,0.0,0.04456156644205851,0.057659152232761746,0.033724830797675937,0.11030849233547624,-0.04577929933099533,0.9403057252578326,0.20042865630039425,6.859045287299637e-08,16.15358543395996
CPI,0.0,0.2039765811815174,-0.0004405327019732508,0.5378739796299163,0.0028081735019085396,0.10412277593797897,0.0009217825759474663,0.09183877165515858,-0.001667606920040976,0.7038173625460618,0.00032402114336946286,0.1681379934618294,0.016065610164539917,0.1034401691941666,0.1750926827911414,8.341280585402417e-05,2.2720237873752325e-05,0.010596250483754859,0.000193607777971172,0.373372148178436,0.007411740411535805,0.0005148616288510107,0.09432578564326086,2.3627451925252317e-07,0.0007495020514826367,0.3069449789543298,15.426225423812866
CPI,0.3,0.2118949928060272,0.0004207345380553562,0.463640219450888,0.002753058196796637,0.11369743743235161,0.0017377797782729687,0.16796677401008991,-0.0026868404652797273,0.8180116116988677,-4.131400354503989e-05,0.5466166082611752,0.01428333184607991,0.06936873927741835,-0.01197975291749287,0.9314081760387528,1.72065970240054e-05,0.12086479873399164,-0.00014103227617490166,0.6086878452724888,0.006503677033247723,0.0009098438766383024,0.09692099243531058,1.2669949813290074e-07,0.0005971264983091473,0.3259003070785253,4.223158836364746
CPI,0.6,0.22081907551004432,-0.0010279891587881007,0.575245979401078,0.0023047781463132466,0.06846519515426291,0.0006663029409692545,0.12274716708476408,-0.0010080757546907793,0.6295620828839248,0.00022487883658792174,0.21996542474720993,0.009809246521729681,0.034195051378486406,-0.001338213030663199,0.6083558915375946,2.0576654184673027e-05,0.015339404935328205,2.7914286637481522e-05,0.4801068954693305,0.005733272317033911,0.001558799577416966,0.09694303449406866,2.488163945928148e-08,0.0022266783722748873,0.00900774477920897,4.263961553573608
CPI,0.9,0.29408393842986524,-0.0018329161398902283,0.698057470314874,0.00710427856134857,0.04774658837556465,0.0010736070316040847,0.16258795779979318,0.0014452839787053862,0.28622664583370705,0.0011691868634387537,0.07192508543090206,0.0052199726141919645,0.040434441555992524,0.00023569674148118946,0.4469450624355964,5.409755080437728e-05,0.009385049284192544,0.00036209510869814054,0.22109719819317197,0.01459774829806923,0.00014926767352141477,0.06528064819647464,8.332191261189587e-08,0.00010692024690070467,0.4299078153078275,4.634411573410034
CPI_sqrt,0.0,0.2039765811815174,-0.0004405327019732508,0.5043671295688619,0.0028081735019085396,0.4704213808903358,0.0009217825759474663,0.4898712204056223,-0.001667606920040976,0.5171748584470648,0.00032402114336946286,0.4964039406526148,0.016065610164539917,0.3698071947278021,0.1750926827911414,0.016496476512987853,2.2720237873752325e-05,0.4997455265215247,0.000193607777971172,0.4978668588851038,0.007411740411535805,0.4224106993432881,0.09432578564326086,0.041281849925631116,0.0007495020514826367,0.4919398545469932,11.46999216079712
CPI_sqrt,0.3,0.2118949928060272,0.0004207345380553562,0.4958267014711542,0.002753058196796637,0.4710384621144802,0.0017377797782729687,0.48147736863347657,-0.0026868404652797273,0.5277693439250215,-4.131400354503989e-05,0.5004583170156603,0.01428333184607991,0.37615017892228036,-0.01197975291749287,0.6080852414827461,1.72065970240054e-05,0.4998073071259522,-0.00014103227617490166,0.5015576766552627,0.006503677033247723,0.4315083469859413,0.09692099243531058,0.037430403189704885,0.0005971264983091473,0.49355012178774144,4.20428204536438
CPI_sqrt,0.6,0.22081907551004432,-0.0010279891587881007,0.5099950775073012,0.0023047781463132466,0.4752713234580271,0.0006663029409692545,0.49265392083981485,-0.0010080757546907793,0.5104021089491821,0.00022487883658792174,0.4975010426498238,0.009809246521729681,0.4054367733143505,-0.001338213030663199,0.5131878339988349,2.0576654184673027e-05,0.4997695331117158,2.7914286637481522e-05,0.49969210343082965,0.005733272317033911,0.4393216762219513,0.09694303449406866,0.03470341995136401,0.0022266783722748873,0.4757111722262068,4.271073818206787
CPI_sqrt,0.9,0.29408393842986524,-0.0018329161398902283,0.5186746442211814,0.00710427856134857,0.4292892554121403,0.0010736070316040847,0.48833124101439557,0.0014452839787053862,0.48489773609743714,0.0011691868634387537,0.48719112439422907,0.0052199726141919645,0.4462130440913294,0.00023569674148118946,0.4974842535437876,5.409755080437728e-05,0.499394315189616,0.00036209510869814054,0.49599634714,0.01459774829806923,0.35635907134702416,0.06528064819647464,0.08728698662661477,0.00010692024690070467,0.4988221563796264,4.591492176055908
CPI_n,0.0,0.2039765811815174,-0.0004405327019732508,0.5280574896862471,0.0028081735019085396,0.23327654284999305,0.0009217825759474663,0.34548006247353924,-0.001667606920040976,0.6375132295481929,0.00032402114336946286,0.43442354939619043,0.016065610164539917,0.13151299848431192,0.1750926827911414,0.00013766307925188901,2.2720237873752325e-05,0.4944570235936996,0.000193607777971172,0.4653275320462992,0.007411740411535805,0.028159803658712176,0.09432578564326086,1.7859345285613904e-06,0.0007495020514826367,0.4048047157862154,11.50111174583435
CPI_n,0.3,0.2118949928060272,0.0004207345380553562,0.47310109024757985,0.002753058196796637,0.24046141564281992,0.0017377797782729687,0.30627125771968755,-0.0026868404652797273,0.7210642235283284,-4.131400354503989e-05,0.5083316726306886,0.01428333184607991,0.102568741099056,-0.01197975291749287,0.8919425227609203,1.72065970240054e-05,0.4958144955199134,-0.00014103227617490166,0.5263155123125914,0.006503677033247723,0.03984241785747958,0.09692099243531058,1.0426911227957122e-06,0.0005971264983091473,0.41975718509961374,4.198901653289795
CPI_n,0.6,0.22081907551004432,-0.0010279891587881007,0.558022876296066,0.0023047781463132466,0.23394149449032775,0.0006663029409692545,0.38094639343332815,-0.0010080757546907793,0.5853859478993344,0.00022487883658792174,0.45329597606542443,0.009809246521729681,0.08079356891446332,-0.001338213030663199,0.5816699086533387,2.0576654184673027e-05,0.4949789191722003,2.7914286637481522e-05,0.4949032322956476,0.005733272317033911,0.05389085737350305,0.09694303449406866,2.933921017373574e-07,0.0022266783722748873,0.1928285068789909,4.227268218994141
CPI_n,0.9,0.29408393842986524,-0.0018329161398902283,0.6388335226125662,0.00710427856134857,0.11375029013426369,0.0010736070316040847,0.34634258837629206,0.0014452839787053862,0.36494329989737606,0.0011691868634387537,0.31487180785293867,0.0052199726141919645,0.1290382676943042,0.00023569674148118946,0.47230448896233235,5.409755080437728e-05,0.4869093151092102,0.00036209510869814054,0.43143801797550185,0.01459774829806923,0.004963760872245359,0.06528064819647464,1.8291188845111273e-06,0.00010692024690070467,0.4808857682711651,4.631396055221558
CPI_bt,0.0,0.2039765811815174,-0.0004405327019732508,0.6055045641003561,0.0028081735019085396,0.04252922728488859,0.0009217825759474663,0.2853629949096276,-0.001667606920040976,0.8461930280843468,0.00032402114336946286,0.42099666419269866,0.016065610164539917,2.325136752910994e-19,0.1750926827911414,0.0,2.2720237873752325e-05,0.4944234034025398,0.000193607777971172,0.45260109702760276,0.007411740411535805,2.731564410392097e-06,0.09432578564326086,0.0,0.0007495020514826367,0.322589538721734,12.11011791229248
CPI_bt,0.3,0.2118949928060272,0.0004207345380553562,0.3992109621887823,0.002753058196796637,0.04558882585757418,0.0017377797782729687,0.1429273960423212,-0.0026868404652797273,0.9498796505452046,-4.131400354503989e-05,0.5101387702807876,0.01428333184607991,3.9644836665926857e-17,-0.01197975291749287,0.99999999999927,1.72065970240054e-05,0.4957766473667714,-0.00014103227617490166,0.5345673050506223,0.006503677033247723,3.2821930579957564e-05,0.09692099243531058,0.0,0.0005971264983091473,0.35681555113037045,4.855453729629517
CPI_bt,0.6,0.22081907551004432,-0.0010279891587881007,0.7326573341634948,0.0023047781463132466,0.078344000397754,0.0006663029409692545,0.34095335423420914,-0.0010080757546907793,0.7312360955146477,0.00022487883658792174,0.44498084884941147,0.009809246521729681,1.6016956765841733e-09,-0.001338213030663199,0.7913679553895695,2.0576654184673027e-05,0.49494950835066154,2.7914286637481522e-05,0.4931498702115879,0.005733272317033911,0.00021617529880190925,0.09694303449406866,0.0,0.0022266783722748873,0.08545468433348097,4.903842449188232
CPI_bt,0.9,0.29408393842986524,-0.0018329161398902283,0.8684516468014476,0.00710427856134857,7.479429454245223e-06,0.0010736070316040847,0.254609344898053,0.0014452839787053862,0.18780671476057192,0.0011691868634387537,0.2360524894390314,0.0052199726141919645,0.000699262896277774,0.00023569674148118946,0.44246245748215773,5.409755080437728e-05,0.4867239828449393,0.00036209510869814054,0.4118629586785039,0.01459774829806923,2.94508491545819e-19,0.06528064819647464,3.737009505303892e-293,0.00010692024690070467,0.4737804879999087,5.332190752029419
CPI_sqd,0.0,0.2039765811815174,-0.0004405327019732508,1.0,0.0028081735019085396,0.0,0.0009217825759474663,0.0,-0.001667606920040976,1.0,0.00032402114336946286,0.0,0.016065610164539917,0.0,0.1750926827911414,0.0,2.2720237873752325e-05,9.751535467941135e-12,0.000193607777971172,0.0,0.007411740411535805,0.0,0.09432578564326086,0.0,0.0007495020514826367,0.0,12.044865369796753
CPI_sqd,0.3,0.2118949928060272,0.0004207345380553562,4.833582416557585e-70,0.002753058196796637,0.0,0.0017377797782729687,0.0,-0.0026868404652797273,1.0,-4.131400354503989e-05,1.0,0.01428333184607991,0.0,-0.01197975291749287,1.0,1.72065970240054e-05,1.8752329109325388e-07,-0.00014103227617490166,1.0,0.006503677033247723,0.0,0.09692099243531058,0.0,0.0005971264983091473,0.0,4.830293893814087
CPI_sqd,0.6,0.22081907551004432,-0.0010279891587881007,1.0,0.0023047781463132466,0.0,0.0006663029409692545,0.0,-0.0010080757546907793,1.0,0.00022487883658792174,0.0,0.009809246521729681,0.0,-0.001338213030663199,1.0,2.0576654184673027e-05,6.135705816886357e-10,2.7914286637481522e-05,1.9584464298364402e-14,0.005733272317033911,0.0,0.09694303449406866,0.0,0.0022266783722748873,0.0,4.893948793411255
CPI_sqd,0.9,0.29408393842986524,-0.0018329161398902283,1.0,0.00710427856134857,0.0,0.0010736070316040847,0.0,0.0014452839787053862,0.0,0.0011691868634387537,0.0,0.0052199726141919645,0.0,0.00023569674148118946,1.5284611772612058e-281,5.409755080437728e-05,9.709853298018274e-58,0.00036209510869814054,0.0,0.01459774829806923,0.0,0.06528064819647464,0.0,0.00010692024690070467,3.6024127190173754e-177,5.295931100845337
S-CPI,0.0,0.2039765811815174,-0.0030172005751553806,0.7170804185840581,0.010818102834433156,0.00028698923626191696,0.0005487936578970923,0.1329394807528987,-0.0038301914307024214,0.8399845507080024,0.000978067652828505,0.02099129611993193,-0.02317091167117389,0.9837586012891021,0.05833432293749567,0.018493416149475642,2.316191513171165e-05,0.031035135899633404,-0.00017275025489179888,0.586460882258482,0.011229834538770335,1.0216092855382126e-06,0.05688565345717706,0.008823105295067833,-0.0007206463611307935,0.6502886574029735,11.848896265029907
S-CPI,0.3,0.2118949928060272,-0.002844372753208681,0.7035061169560037,0.010285459492541922,0.0005614330166581502,0.0011743291324834376,0.1535624754898064,-0.004718795784883919,0.8751866939023725,0.0006707326020442702,0.05621778584833887,-0.00016294555960149162,0.5052955040086219,-0.017167634009991783,0.9444983528301374,1.4619946768313806e-05,0.20039043079806546,0.00022125818689337645,0.36946842514968503,0.009872338566911842,3.3626891517942972e-06,0.051171477590304985,0.01755453251299649,-0.000490821742744921,0.6326011057326667,4.235488176345825
S-CPI,0.6,0.22081907551004432,-0.006600978971524189,0.8809297994674048,0.008094292109067496,0.00012283071026279515,0.0008534925812544245,0.11723113791544248,-0.0021063972019560247,0.7290815540055746,0.0008465230018756996,0.019468798254045492,0.004674856748658701,0.17474430108253292,-0.005722405519241999,0.9283996127995386,2.342298990790334e-05,0.024339595056784267,0.0003839649692339247,0.2945980074439367,0.009299532470989863,2.2893481504903565e-06,0.0482554746687019,0.020667661192210706,0.0001410178488760814,0.44772632179209254,4.1988232135772705
S-CPI,0.9,0.29408393842986524,-0.0027276344283803807,0.7815497053212692,0.019215170295494275,0.0009890663876371735,-0.00035840197420684963,0.6384092361339166,0.0013127905370696746,0.3396286175192353,0.0014465725788682055,0.05477817080865172,0.003671409166802904,0.07325277779948097,-0.00043613142369084123,0.6008893716475022,8.690734681783174e-05,0.0013000992525010258,-0.00020575281346564683,0.6418126960995699,0.018186761288705243,4.745549050321952e-06,0.03822322904494549,0.011956009939392498,-3.2056119693045884e-06,0.5019197507756529,4.673335552215576
S-CPI_sqrt,0.0,0.2039765811815174,-0.0030172005751553806,0.5294294193219523,0.010818102834433156,0.3900559964718362,0.0005487936578970923,0.49393588045096676,-0.0038301914307024214,0.5386618825907431,0.000978067652828505,0.4891896597439083,-0.02317091167117389,0.6910729338436854,0.05833432293749567,0.17942251860929675,2.316191513171165e-05,0.49974059821220407,-0.00017275025489179888,0.5018933363677202,0.011229834538770335,0.38371929043474795,0.05688565345717706,0.1698510859955294,-0.0007206463611307935,0.5076711058063732,11.702434062957764
S-CPI_sqrt,0.3,0.2118949928060272,-0.002844372753208681,0.5277013122068105,0.010285459492541922,0.3953814413743815,0.0011743291324834376,0.48725723897423956,-0.004718795784883919,0.5472980889670072,0.0006707326020442702,0.4925740663621966,-0.00016294555960149162,0.5013575574630349,-0.017167634009991783,0.6443616282867679,1.4619946768313806e-05,0.4998362868654591,0.00022125818689337645,0.4975665419784214,0.009872338566911842,0.39698438607329095,0.051171477590304985,0.19645198527254676,-0.000490821742744921,0.5052837197064436,4.225429058074951
