method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.003675275260604889,0.3867087011660747,0.028779546239896592,0.010626769762377308,-0.017831063702512563,0.9191992945233436,0.017783665259584365,0.0762738474926884,-0.025604191649972692,0.9798431786179549,-0.006890191803977866,0.7036388664776708,0.0010601424862710586,0.4664413453435843,-0.008528889706423157,0.748000202218356,0.013168625510994016,0.14659503267095353,0.005912072802025765,0.3208058776373398,-0.0075993648607722755,0.7327921678228051,0.014363238006147283,0.11962318092989088,29.891777753829956
LOCO-W,0.3,0.006966638438167964,0.29167463871620103,0.0326011425717175,0.0061366501660212736,0.004435725772205027,0.36110570909890094,0.009376991099983726,0.23354005115002718,-0.003820498013008449,0.6240639306064998,0.009200763372621448,0.22799785668882944,-0.005120473744547718,0.6560315828312684,0.0072205088902405875,0.2853950485949206,0.00697700312953454,0.29093477278151236,-0.013541846702534116,0.8601178668836504,-0.00347644691084387,0.6112879368906797,0.030436851625994094,0.0072174447605893866,29.73850727081299
LOCO-W,0.6,0.0033646678638881472,0.39654175597028085,-0.0034603903672864988,0.6035995759143907,-0.005488359714174291,0.6653671776745269,0.0013395192622859806,0.45786096823158484,0.030846879157719644,0.006995413034721731,-0.002509654053472819,0.5788704666870897,-0.008071213667117395,0.734028439431423,0.01442987288175686,0.13086170239304296,-0.0031827386623797596,0.5997568464282778,-0.01783025593246402,0.925290032781762,-6.46735394502813e-06,0.5002033952664271,0.014142528594378017,0.1323500962565307,29.803241968154907
LOCO-W,0.9,0.009778458746504353,0.2225277817785991,-0.004442758183047609,0.6393001043641087,0.001562304548812362,0.44860963258262,0.001533880359163413,0.4521562810446358,0.008144175785592995,0.2551992020766518,0.002303461919860749,0.42765940041778205,0.009876270372712073,0.21551637401043733,0.01423279038241154,0.13607766313703862,-0.018627423489300163,0.930158718758134,0.0031125838729423243,0.40376408724504875,0.006450559053698294,0.299552376225076,0.020051487946082202,0.056738232012556344,30.82384157180786
CPI,0.0,0.0021604132985900693,0.1123192976670574,0.04242682900726524,8.311462016078068e-16,0.006376774772776289,0.0004006659273414091,0.012300461202847945,3.439183760001671e-07,0.007556548661060453,0.0019546651824756504,0.027564994117361963,1.1037928479350188e-06,0.007610122123403201,0.0008432559504417842,0.0013009757101361819,0.2759648786178659,0.0077496577773598085,0.0005156760747729109,0.005890947331845892,0.001909650107977043,0.07200032734336248,1.1260216364388564e-23,0.0018329017086927968,0.00599523627131337,22.068800449371338
CPI,0.3,0.003614694616889097,0.01863387200888705,0.04145058456527115,6.950943543528406e-16,0.005477900727498014,0.0008773524392762782,0.0105887411858539,3.362960354251807e-06,0.00415916938530031,0.03104499410579446,0.012917199201334217,5.998639986120592e-05,0.0028013306888680645,0.00036281226907217796,0.00353153752214716,0.015876927759340156,0.010040586499400678,7.10938295781649e-05,0.005948591938407022,0.0015600958944507778,0.08162491577934641,1.1280250192212784e-26,-0.00228513398841515,0.9582127659736508,11.39248013496399
CPI,0.6,0.0026548736366486247,0.04500987236800029,0.03944871779919121,1.3456047572226934e-14,0.006270784843613236,0.0002461156176635373,0.009650880588644689,1.7769379007577745e-05,0.0058333354514471525,0.011609015802872451,0.0032450744206452,0.05487062929631415,0.0009891756485067849,0.014360457145146478,0.0035755185518553667,0.01673657601484264,0.007990490118241045,0.00032499953190396176,0.006007017702394896,0.0023303300671918005,0.07761180037436136,6.585624093697136e-27,0.00017039264103196894,0.4377641348729957,11.501513957977295
CPI,0.9,0.0033474415264994895,0.032272041492200754,0.041101510685079834,3.0655594894444042e-15,0.006180856238196086,0.0005646992619226927,0.007954475328585231,0.0003602506386423453,0.006977426325844249,0.003376017226756326,0.0010012637821198433,0.25085178281008147,0.00014796119444335232,0.354717694170655,0.0039176315168348574,0.011604261065808674,0.009511088890380215,8.33300739467394e-05,0.00482798787934649,0.010111246714178537,0.07968267870099677,5.307445429192291e-28,-0.0005265698706389543,0.8150172854925326,11.553470134735107
CPI_sqrt,0.0,0.0021604132985900693,0.46524892261740725,0.04242682900726524,0.06703784095814182,0.006376774772776289,0.398911415524713,0.012300461202847945,0.31455947631032166,0.007556548661060453,0.38397252517851765,0.027564994117361963,0.16937494829063843,0.007610122123403201,0.3823006500362556,0.0013009757101361819,0.4793953340031862,0.0077496577773598085,0.3799248752790426,0.005890947331845892,0.40695710075165775,0.07200032734336248,0.008595025546053703,0.0018329017086927968,0.4692040673026486,18.3113956451416
CPI_sqrt,0.3,0.003614694616889097,0.441886736502999,0.04145058456527115,0.0706642871815487,0.005477900727498014,0.4123891691658154,0.0105887411858539,0.33803966423486687,0.00415916938530031,0.43450602206297495,0.012917199201334217,0.31198657294097576,0.0028013306888680645,0.45319033650920176,0.00353153752214716,0.4430061696553633,0.010040586499400678,0.3476222123258512,0.005948591938407022,0.4059756365921315,0.08162491577934641,0.0038935103044845476,-0.00228513398841515,0.5374428432294492,11.448307991027832
