method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,-1.2289598209817592,0.7709088660339362,0.8556761962491708,0.3028937630457291,10.556755374070105,3.4333347609383225e-08,0.7250683784219264,0.3064962802068969,-11.597040031451867,0.9999999712592024,-2.604199518722499,0.9468382352897029,1.274702898430595,0.23965625302012916,3.8827061735632262,0.009099958671384911,-0.3007625729090034,0.5769398771379888,13.319795608520508
LOCO-W,0.3,-7.920019990995976,0.9999943692160005,-12.201346844233372,0.9999999974830317,12.521900360841796,2.4026182376957195e-08,2.659172482172083,0.05061223387544034,-2.502618081636516,0.9156785257094162,-8.404436036679371,0.9999801127482284,-0.33166761025651703,0.5677991092222868,-14.15544200346111,0.9999999999724357,-7.478511055984995,0.999966729180938,16.88181710243225
LOCO-W,0.6,-1.2589644321322087,0.7708913939079075,5.014422575176334,0.000419481042222114,16.92368584302648,7.691625114603085e-13,0.6678134229612706,0.3455568240291964,11.40198435195988,7.01208324183078e-07,16.686696421483887,6.661338147750939e-15,0.9002110874434107,0.3474398678524159,-1.8398172461892124,0.8430888686913645,-0.7339993006965495,0.6765906573797328,12.59493088722229
LOCO-W,0.9,-1.6488563242488332,0.7993028773027053,4.007132962921276,0.011900806443018386,14.035024116047996,1.3982592861339072e-10,16.892188082335053,1.1324274851176597e-14,-0.9744406423594979,0.7203829072446364,-0.877467886992063,0.6856722811611075,5.783360357923754,0.0030370226010318913,0.44410277377219465,0.413308892705468,0.3068459513752922,0.4307487310210504,8.578526973724365
CPI,0.0,0.0010252027952226683,0.1351441923567268,2.7768865678012844e-06,0.05815729227645017,6.894324317752165e-05,0.1266830849696105,-3.398300334467308e-07,0.5644312436048072,0.06356874273125435,0.11201498638798169,0.04281477849369253,0.26772021257374784,0.5955104958431612,2.886776290820451e-15,-0.11262080942268327,0.8192004276340755,0.04540026803739661,0.2530087435806345,12.498403787612915
CPI,0.3,-0.0005018396835545502,0.7758394506137254,0.001059273622219692,0.33412999370144475,0.0030985267291487872,0.4442852829884161,0.0002982640073110332,0.2787342984353676,0.22496932708334683,6.053616063845287e-05,-0.009384651489709128,0.5744382242018546,0.07660356397928325,3.721189727368272e-07,0.09105258414958506,0.14739733891547646,0.040143165274812986,0.31219223275089325,1.9281182289123535
CPI,0.6,0.00012261161838544865,0.4713659223393208,-0.008470950774518649,0.7233512024669954,0.10942543703474161,0.05378394675041258,0.0006673790385391953,0.29801470259408425,0.1870400856588832,0.07055136218334124,0.0206495338359991,0.3846539342426599,0.5876593341109828,2.573891776889504e-11,-0.18116740057532166,0.8113904251758878,0.024721679677520925,0.3855494993207351,2.446298599243164
CPI,0.9,0.0005705243389293457,0.04669646823426297,-8.665861430667832e-05,0.5336082609982495,-0.005220888413226099,0.5317864676162903,-0.0008552461369957243,0.6196479965023991,0.011911106986389086,0.34890579100696284,0.03747506212327334,0.18983818429690824,0.3586162332836613,2.1443205223863788e-15,-0.1974744464772593,0.7935717657454774,-0.006005274389988102,0.6598337976384949,2.0480339527130127
CPI_sqrt,0.0,0.0010252027952226683,0.4994064980899923,2.7768865678012844e-06,0.49999839025901915,6.894324317752165e-05,0.4999600375048839,-3.398300334467308e-07,0.5000001969969095,0.06356874273125435,0.4657934472973915,0.04281477849369253,0.4774568191016455,0.5955104958431612,0.21799007788102415,-0.11262080942268327,0.5551790555289106,0.04540026803739661,0.47607115198781097,10.03990650177002
CPI_sqrt,0.3,-0.0005018396835545502,0.5002906340263943,0.001059273622219692,0.49938814308434165,0.0030985267291487872,0.498259729533785,0.0002982640073110332,0.4998272257322809,0.22496932708334683,0.38160175402825225,-0.009384651489709128,0.5050715949608019,0.07660356397928325,0.4566557057297058,0.09105258414958506,0.45324327605840664,0.040143165274812986,0.47921577945877686,1.8976147174835205
CPI_sqrt,0.6,0.00012261161838544865,0.49992909859734963,-0.008470950774518649,0.5048105597648525,0.10942543703474161,0.4424716432195479,0.0006673790385391953,0.49961383070806953,0.1870400856588832,0.40927256906434945,0.0206495338359991,0.4891419452375459,0.5876593341109828,0.22492934068023313,-0.18116740057532166,0.5803517320265273,0.024721679677520925,0.4872461627540051,2.443073272705078
CPI_sqrt,0.9,0.0005705243389293457,0.4996694337104915,-8.665861430667832e-05,0.5000501606103406,-0.005220888413226099,0.5027636363566671,-0.0008552461369957243,0.5004937663148633,0.011911106986389086,0.4933901557362593,0.03747506212327334,0.47955287264752955,0.3586162332836613,0.3125467088653603,-0.1974744464772593,0.5841365606508235,-0.006005274389988102,0.503408980249395,2.0557150840759277
CPI_n,0.0,0.0010252027952226683,0.49114986727970994,2.7768865678012844e-06,0.49997553494780433,6.894324317752165e-05,0.49939337826592894,-3.398300334467308e-07,0.5000029939643988,0.06356874273125435,0.2573381361255481,0.04281477849369253,0.3540669532685632,0.5955104958431612,4.800276146493681e-07,-0.11262080942268327,0.7477689591744562,0.04540026803739661,0.34463660798852547,8.115822553634644
CPI_n,0.3,-0.0005018396835545502,0.5043577175592023,0.001059273622219692,0.49115100827531394,0.0030985267291487872,0.48166465656392116,0.0002982640073110332,0.49740131802395865,0.22496932708334683,0.015109055272821659,-0.009384651489709128,0.5392297623203609,0.07660356397928325,0.10368727566112768,0.09105258414958506,0.24547460664109672,0.040143165274812986,0.3762166894264648,1.9226820468902588
