method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8145518130955839,0.07858699940599369,0.0,-0.013683475902140939,0.9934922783143885,0.03312224116730991,5.626339505404587e-09,0.008211065512985536,0.032951731962513664,-0.014836317682318342,0.9975025062629119,0.13470379797576892,0.0,0.0321143911857932,1.8795698331075528e-10,0.03568303241563371,9.633405184672483e-13,-0.022295990141438994,0.9999995929567168,745.582329750061
LOCO-W,0.3,0.8178832615517954,0.041703660267517095,1.099120794378905e-14,-0.048146307243047436,1.0,-0.0005239575485128881,0.540111579768606,-0.0025520850137256577,0.6890108590653603,-0.014620447304909238,0.9993293663844967,-0.010473355341500996,0.9737400177788836,0.00932328293263655,0.028442615713370145,0.03014050853088693,1.5566542832523567e-08,-0.07261308571860603,1.0,748.0701851844788
LOCO-W,0.6,0.8167226094440578,0.01590232442270288,0.0005163665429547271,-0.027571277189960545,0.9999970861004357,-0.021662880733007917,0.999999734460847,-0.015086219505750264,0.9987710058420931,-0.08030914438410207,1.0,0.06161729715094153,0.0,-0.005842679912703626,0.894032638771395,0.07619747204519414,0.0,-0.04873661017050898,1.0,748.2197523117065
LOCO-W,0.9,0.8174861482885644,0.0311140830401664,4.046152302095152e-11,0.04569363249477405,0.0,-0.0075258987548725955,0.9196322065938652,0.0021993565828639025,0.3228531153119244,-0.04234130654305984,1.0,0.11351193487927268,0.0,-0.013829539719411052,0.9971645588367183,0.05275613880602222,0.0,0.010104405427376643,0.025287525203105288,748.4871344566345
CPI,0.0,0.8145518130955839,0.172522550987389,2.1327393682775477e-127,0.027785283219659535,2.889565584883117e-32,0.006242965230108116,1.7301809435977367e-12,0.006401052530496332,1.2084049674971724e-09,0.0067718649813795495,1.2730192112552785e-12,0.13623455763521847,2.6137956410654984e-112,0.10793457758312777,2.689950757168636e-162,0.1176603373004729,1.3240064976464505e-175,1.624776349121171e-05,0.4741481313114769,109.25700998306274
CPI,0.3,0.8178832615517954,0.17216112192947608,1.3004652385616624e-125,0.028184375246022977,2.791309249086972e-32,0.0065019626208925735,2.4133951398144345e-13,0.006579638822846942,1.8902900388318239e-10,5.05128539761146e-05,0.1985973766775469,0.16060318509440336,1.2295216105659043e-140,0.11039614821677475,2.947355206733455e-165,0.12251908102987664,4.700758285505505e-180,0.00010282040674446102,0.16697886047776028,101.79587006568909
CPI,0.6,0.8167226094440578,0.17193956803241228,3.710429609222444e-126,0.027834806253355382,1.1860573394530308e-32,0.006571079935170754,1.0433332084732983e-13,0.006786334761385016,1.306850693813097e-10,3.1163513393300812e-06,0.47362782117664654,0.11821215700814303,1.5919781349755712e-108,0.10994799769406988,1.0044392239088597e-163,0.12138853519458767,2.473678739345222e-180,0.0001073221173041039,0.1534728486175232,101.29924297332764
CPI,0.9,0.8174861482885644,0.17108965988121155,6.64193247243111e-127,0.027771687250195715,7.257380566797754e-33,0.006666859049182378,7.405891954622737e-14,0.006509581417797727,4.065555527794091e-10,1.660528589703114e-05,0.22256305481831906,0.10650122559816666,1.6943163709767794e-94,0.1113966363089692,6.067733729463789e-166,0.12250260861866344,2.0927233151738813e-180,4.5950314550430305e-06,0.3990460209293033,100.78600358963013
CPI_sqrt,0.0,0.8145518130955839,0.172522550987389,1.4997364315989649e-15,0.027785283219659535,0.051396651320227096,0.006242965230108116,0.344195075407952,0.006401052530496332,0.3421461548030046,0.0067718649813795495,0.3324824781553558,0.13623455763521847,2.4701157282798212e-11,0.10793457758312777,3.5693264999980775e-09,0.11766033730047293,2.106047719319083e-10,1.624776349121171e-05,0.49956556047610845,106.42166662216187
CPI_sqrt,0.3,0.8178832615517954,0.17216112192947608,1.9023359278522067e-15,0.028184375246022977,0.04930176623063101,0.0065019626208925735,0.33811084404326863,0.006579638822846942,0.33777384310465364,5.05128539761146e-05,0.49863186398949805,0.16060318509440336,1.1379190488725715e-14,0.11039614821677475,1.7884787090026907e-09,0.12251908102987664,5.112418155052414e-11,0.00010282040674446102,0.49722394823950095,104.31982135772705
CPI_sqrt,0.6,0.8167226094440578,0.17193956803241228,1.918696274966245e-15,0.027834806253355382,0.05098256100238665,0.006571079935170754,0.33644533259863596,0.006786334761385016,0.3332126874524396,3.1163513393300812e-06,0.49991552173930665,0.11821215700814303,1.7622295651392212e-09,0.10994799769406988,2.07802127305251e-09,0.12138853519458767,6.882828204707599e-11,0.0001073221173041039,0.49710213928965113,103.48116445541382
CPI_sqrt,0.9,0.8174861482885644,0.1710896598812115,2.221381982274524e-15,0.027771687250195715,0.05123638877434249,0.006666859049182378,0.3342769656083666,0.006509581417797755,0.3394928516264461,1.660528589703114e-05,0.4995490858451857,0.10650122559816666,3.9934985855707185e-08,0.1113966363089692,1.363466664297839e-09,0.12250260861866341,5.0864364888927543e-11,4.595031455056908e-06,0.49987519040192313,102.97366571426392
