method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.3985787142850473,1.0260254029076301e-05,0.49967791427347386,-0.00814411101621306,0.7418801632837572,0.010118654415683439,0.21415453835484177,0.0011520642489202108,0.46533425761495584,0.01224117849644812,0.168143876865257,0.021539352879205796,0.047908730909110075,0.01901581466572766,0.07291730056837387,-0.00825439745318228,0.7402382997776189,0.014799952364762302,0.11806614953209649,-0.0051187375812132155,0.655896966739643,0.004847755123141951,0.35006191238953044,-0.009024384264690394,0.7576928525865275,30.98184823989868
LOCO-W,0.3,0.3979072315451574,0.003965592814434859,0.37265453682818706,-0.00952953663203668,0.780200296441733,0.01021266923816385,0.21341776974740034,0.031757872289902296,0.0061835805706469404,-0.008587433996879577,0.7491636702659751,0.02984925911123691,0.008227876456656347,0.008643323170522979,0.24866116253665826,0.00785114318955896,0.2679892239180368,0.026507665452139045,0.017798764190188,0.009673919581306789,0.2261229904319091,-0.003186793123652041,0.5977874284434013,-0.010752181488848237,0.8007893995775817,30.733474016189575
LOCO-W,0.6,0.3971110829286405,0.001322290247210584,0.45810953890335737,0.03950044105129564,0.001099814422623413,0.039972307834888206,0.0009411946290861506,0.002689660050362033,0.41496116722253873,-0.006740882710735129,0.6993908617521275,-0.012884628856340903,0.8456099892870893,-0.006375686534630167,0.6935113124651836,-0.008167510567382855,0.7402259203545144,0.017480702743417776,0.07899822672392254,-0.01020644751146829,0.7837734404896735,-0.027043104911840202,0.9845166250676165,0.015321569663199548,0.11283174861795242,30.763075351715088
LOCO-W,0.9,0.3953964350392727,-0.014143354135500524,0.865754995758622,0.021612979682872464,0.04545752787750745,-0.005470857475275539,0.6712821091918652,0.00883687740667636,0.23913551591136561,0.002960168583142061,0.40775906116157723,0.014707866759574044,0.12547499417142327,-0.0039869134898425805,0.6228613601136906,-0.0019102706891602145,0.5594333604314394,0.024054118147459252,0.02776625170645286,0.011351429473291846,0.17221892886853496,0.004966162401302968,0.34497610540349233,-0.01582112030302422,0.8907623227831629,30.76994299888611
CPI,0.0,0.3985787142850473,0.009057453555524675,0.00032426518002218006,0.0382004426168559,1.319781186787735e-14,0.005308913543747906,0.002487314587666967,0.02522254276329927,1.4311587508343848e-07,0.007378630618209703,0.000590533887150203,0.03388122922479536,1.313191501813109e-07,0.002556653440375145,0.08185472708108349,0.0005731640565249663,0.33724585504895693,0.005017406666226409,0.006566017626776956,0.006945378515678724,0.0025201794211681225,0.06916651148641229,4.781574391005377e-19,0.0007959381954032729,0.2432609774360726,23.27707290649414
CPI,0.3,0.3979072315451574,0.007378159076773638,0.002176165600785522,0.03647957985179917,1.7187148395870023e-13,0.005850038393613921,0.0017737453726556888,0.04146562679519111,7.681931701588783e-10,0.007876273308831006,0.0006835934828167668,0.028889069300745696,1.8708956999324993e-07,0.0007883336194199619,0.12166266145084292,0.0006506596803769471,0.3349615140307967,0.0040069495336715055,0.026013488136924324,0.008577288504921454,0.0007320050576736443,0.06708171299857663,4.960888791317056e-18,-0.001113155841186958,0.9693551747120933,12.325476169586182
CPI,0.6,0.3971110829286405,0.00932471626232817,0.00029494410402029715,0.03503974300687823,4.696093231531348e-13,0.007229841626805067,0.00014464848787330774,0.02800477133235363,2.0456252353389892e-07,0.007222180266348965,0.000830350731548273,0.011442494853517948,0.001185728938637821,0.0001908054521005953,0.2665448093785801,0.0014126939489990664,0.2151394373430668,0.002826575058626296,0.08078012871434942,0.0075135194561339325,0.0010377777943050667,0.06961832407413521,9.624628739063429e-20,-0.00013177132050196105,0.5365181814908403,11.78282380104065
CPI,0.9,0.3953964350392727,0.00755754594075525,0.002111249090100086,0.03566241567906586,1.3266974335333537e-13,0.005860296695501699,0.0017351782814826941,0.02852893069378598,6.080814414200083e-08,0.00603184514413152,0.004648312814581782,0.00263138923202641,0.08888107601887946,3.2026800149992374e-05,0.4046343600958422,0.0011319740539120493,0.2244914321522194,0.004066195382008642,0.01966451387267183,0.0057511558125770135,0.017345438445038334,0.06347186498399604,1.8248852252567384e-17,0.0005397101008774996,0.08824276331561609,12.272452592849731
CPI_sqrt,0.0,0.3985787142850473,0.009057453555524675,0.36493993786475,0.0382004426168559,0.09077021842431554,0.005308913543747906,0.4174313718713279,0.02522254276329927,0.18799822326147397,0.007378630618209703,0.38765752506972007,0.03388122922479536,0.13061262161374082,0.002556653440375145,0.459930395176734,0.0005731640565249663,0.4908326897941653,0.005017406666226409,0.42230509940167543,0.006945378515678724,0.3948920793023261,0.06916651148641229,0.013806462167605196,0.0007959381954032729,0.4871569350256097,19.306220769882202
CPI_sqrt,0.3,0.3979072315451574,0.007378159076773638,0.3889711558500556,0.03647957985179917,0.10098288404992262,0.005850038393613921,0.40956072464403154,0.04146562679519111,0.08657036576796645,0.007876273308831006,0.3811307339899893,0.028889069300745696,0.1617503732705164,0.0007883336194199619,0.4870341336788713,0.0006506596803769471,0.4896605156732103,0.0040069495336715055,0.4379032732380076,0.008577288504921454,0.37202961757073744,0.06708171299857663,0.01632250128839261,-0.001113155841186958,0.5183662675720841,12.245226860046387
